parm,median,lcl,ucl,capt.index,surv.index,n.rel,n.years,surv.inc,lag.time
"fut.lambda[11,11]",1.13286022941275,1.07890756637834,1.17029368412889,11,11,11,20,+ 8 %,15
"fut.lambda[38,14]",1.13292456944845,1.07807846869161,1.16975577023649,38,14,6,20,+ 10 %,15
"fut.lambda[41,10]",1.1329574624052,1.08085640558709,1.17062013428773,41,10,7,20,+ 8 %,10
"fut.lambda[48,9]",1.13301371281618,1.08078601261312,1.17167955631177,48,9,9,30,+ 6 %,5
"fut.lambda[29,13]",1.13308591275383,1.07936733624038,1.1714563375567,29,13,3,20,+ 10 %,10
"fut.lambda[39,14]",1.13309045983279,1.07912334703973,1.17035100031718,39,14,6,30,+ 10 %,15
"fut.lambda[28,12]",1.13319564801998,1.07899544459977,1.17111073889303,28,12,3,10,+ 8 %,5
"fut.lambda[20,7]",1.13320439155931,1.07866902347137,1.17164651236996,20,7,14,20,+ 6 %,10
"fut.lambda[7,10]",1.1332141071696,1.07917126611243,1.17194832630589,7,10,10,10,+ 8 %,10
"fut.lambda[18,7]",1.13330870063074,1.08052686350292,1.17161556990974,18,7,13,30,+ 6 %,10
"fut.lambda[29,12]",1.13341123308061,1.07877633195522,1.17119106582583,29,12,3,20,+ 8 %,5
"fut.lambda[30,13]",1.13343270381094,1.08073881969757,1.17189718314004,30,13,3,30,+ 10 %,10
"fut.lambda[8,9]",1.13346107520251,1.08048057270245,1.17182435950008,8,9,10,20,+ 6 %,5
"fut.lambda[41,14]",1.13358717639634,1.07937692063266,1.17098279945728,41,14,7,20,+ 10 %,15
"fut.lambda[12,11]",1.13360222287733,1.0815389357131,1.17156972750328,12,11,11,30,+ 8 %,15
"fut.lambda[16,9]",1.13363443859835,1.0777705372527,1.17173509384216,16,9,13,10,+ 6 %,5
"fut.lambda[30,12]",1.13365687341133,1.08085871168633,1.17122616503281,30,12,3,30,+ 8 %,5
"fut.lambda[44,10]",1.13367335414164,1.07794319500728,1.1723796168754,44,10,8,20,+ 8 %,10
"fut.lambda[31,12]",1.1336917731638,1.08015803345209,1.17158031349771,31,12,4,10,+ 8 %,5
"fut.lambda[14,11]",1.13380577830916,1.0791008564978,1.17123942575042,14,11,12,20,+ 8 %,15
"fut.lambda[42,10]",1.13381361096036,1.07992201996577,1.17107900179187,42,10,7,30,+ 8 %,10
"fut.lambda[46,14]",1.13384505759671,1.0792384420286,1.1712595961065,46,14,9,10,+ 10 %,15
"fut.lambda[2,15]",1.13393127280883,1.08122888039477,1.17231290291931,2,15,0,20,+ 10 %,5
"fut.lambda[34,13]",1.13395301832741,1.07919505990429,1.17256990163533,34,13,5,10,+ 10 %,10
"fut.lambda[1,15]",1.13396741098103,1.08039575152279,1.17189588346199,1,15,0,10,+ 10 %,5
"fut.lambda[23,7]",1.13397643757478,1.07891069344078,1.17330117877524,23,7,15,20,+ 6 %,10
"fut.lambda[9,9]",1.13397665695116,1.08106515064716,1.17213553919197,9,9,10,30,+ 6 %,5
"fut.lambda[7,14]",1.13401198685116,1.07955946475011,1.1718491927028,7,14,10,10,+ 10 %,15
"fut.lambda[32,12]",1.13417789468897,1.07887263741075,1.17282661908511,32,12,4,20,+ 8 %,5
"fut.lambda[34,12]",1.13420033423773,1.08165230622165,1.1725396813358,34,12,5,10,+ 8 %,5
"fut.lambda[19,9]",1.1342056950781,1.07836248179806,1.17366806771331,19,9,14,10,+ 6 %,5
"fut.lambda[21,7]",1.13426822740228,1.08066599874509,1.1723245408779,21,7,14,30,+ 6 %,10
"fut.lambda[10,10]",1.13429208733129,1.07919314503182,1.17241169673896,10,10,11,10,+ 8 %,10
"fut.lambda[42,14]",1.13437679797566,1.08079763003413,1.17033417112558,42,14,7,30,+ 10 %,15
"fut.lambda[13,14]",1.13443308959016,1.08046702308295,1.17348457674542,13,14,12,10,+ 10 %,15
"fut.lambda[3,15]",1.13451448095334,1.0800277911446,1.17176389107621,3,15,0,30,+ 10 %,5
"fut.lambda[45,14]",1.13451684930586,1.08086821502801,1.17267332311094,45,14,8,30,+ 10 %,15
"fut.lambda[15,11]",1.13460346533284,1.08184140112392,1.17211836743113,15,11,12,30,+ 8 %,15
"fut.lambda[33,12]",1.13461571920895,1.08042047321064,1.17237935087869,33,12,4,30,+ 8 %,5
"fut.lambda[37,12]",1.13473309840862,1.08173909906696,1.17357908178693,37,12,6,10,+ 8 %,5
"fut.lambda[37,13]",1.13474612332365,1.07965989229835,1.17389048077182,37,13,6,10,+ 10 %,10
"fut.lambda[44,14]",1.13477775642022,1.07971538440314,1.17241890655504,44,14,8,20,+ 10 %,15
"fut.lambda[32,13]",1.13480014399752,1.08018984837959,1.17281727803085,32,13,4,20,+ 10 %,10
"fut.lambda[11,9]",1.13483852554438,1.07923990447233,1.17220141096314,11,9,11,20,+ 6 %,5
"fut.lambda[6,15]",1.13484521459621,1.08035793819194,1.17331485307483,6,15,1,30,+ 10 %,5
"fut.lambda[5,15]",1.13485849019126,1.07878883929222,1.17353946985732,5,15,1,20,+ 10 %,5
"fut.lambda[22,9]",1.13490549511753,1.08022419296266,1.17376841519948,22,9,15,10,+ 6 %,5
"fut.lambda[33,13]",1.1349729617764,1.07979864195875,1.17280522635931,33,13,4,30,+ 10 %,10
"fut.lambda[13,10]",1.13497303152069,1.07921846398082,1.17346667936906,13,10,12,10,+ 8 %,10
"fut.lambda[36,12]",1.1350155837303,1.08204037327631,1.1729032192129,36,12,5,30,+ 8 %,5
"fut.lambda[40,13]",1.13505931809032,1.08099428552782,1.1734834999926,40,13,7,10,+ 10 %,10
"fut.lambda[24,7]",1.13510214801046,1.08039914898981,1.17236062119305,24,7,15,30,+ 6 %,10
"fut.lambda[36,13]",1.13510723154278,1.08279263510619,1.17246319021455,36,13,5,30,+ 10 %,10
"fut.lambda[35,12]",1.13510844453483,1.08161931212473,1.17350584024565,35,12,5,20,+ 8 %,5
"fut.lambda[4,15]",1.13512060048253,1.08047290169383,1.1733526071448,4,15,1,10,+ 10 %,5
"fut.lambda[45,10]",1.13512260719932,1.08172307757534,1.17280743487273,45,10,8,30,+ 8 %,10
"fut.lambda[40,12]",1.1351664642357,1.08158430641825,1.17291720749185,40,12,7,10,+ 8 %,5
"fut.lambda[17,11]",1.13516813832385,1.08043521149843,1.17224522248812,17,11,13,20,+ 8 %,15
"fut.lambda[18,11]",1.13525146875756,1.07947694597995,1.17272099402374,18,11,13,30,+ 8 %,15
"fut.lambda[25,15]",1.13528559514108,1.08058627921526,1.17409165545546,25,15,2,10,+ 10 %,5
"fut.lambda[14,9]",1.13528614142121,1.08051867348523,1.17312689619595,14,9,12,20,+ 6 %,5
"fut.lambda[12,9]",1.13531865517056,1.08251290449416,1.17354170221313,12,9,11,30,+ 6 %,5
"fut.lambda[47,14]",1.13534426637258,1.08072370245812,1.17327217715643,47,14,9,20,+ 10 %,15
"fut.lambda[47,10]",1.13534593790348,1.0813601939352,1.17239695332686,47,10,9,20,+ 8 %,10
"fut.lambda[10,14]",1.13536948722182,1.07962278740661,1.17383158069681,10,14,11,10,+ 10 %,15
"fut.lambda[48,10]",1.13544068039793,1.08188398781036,1.17403895009373,48,10,9,30,+ 8 %,10
"fut.lambda[20,11]",1.13559552369061,1.08063908547698,1.17350761259822,20,11,14,20,+ 8 %,15
"fut.lambda[35,13]",1.13580661133992,1.08153281787399,1.17267698111489,35,13,5,20,+ 10 %,10
"fut.lambda[38,12]",1.13593104692305,1.08200541614934,1.1741520561485,38,12,6,20,+ 8 %,5
"fut.lambda[15,9]",1.13596678937745,1.08036665838016,1.17386230630703,15,9,12,30,+ 6 %,5
"fut.lambda[28,15]",1.13606562487449,1.08149046885223,1.17407491551058,28,15,3,10,+ 10 %,5
"fut.lambda[8,10]",1.13609507475176,1.0835922540071,1.17378974213012,8,10,10,20,+ 8 %,10
"fut.lambda[27,15]",1.13613787340344,1.08184889475339,1.17427976917394,27,15,2,30,+ 10 %,5
"fut.lambda[48,14]",1.13614696661717,1.0815683910049,1.17468312793038,48,14,9,30,+ 10 %,15
"fut.lambda[16,14]",1.13618865094593,1.08003002778361,1.17463988973397,16,14,13,10,+ 10 %,15
"fut.lambda[17,9]",1.13627536021741,1.08291074266422,1.17442680129489,17,9,13,20,+ 6 %,5
"fut.lambda[23,11]",1.13628389998351,1.08297479575973,1.17388492801296,23,11,15,20,+ 8 %,15
"fut.lambda[43,12]",1.13633413250906,1.08195683923933,1.17534653127169,43,12,8,10,+ 8 %,5
"fut.lambda[9,10]",1.13634551319638,1.08367025119982,1.17434497401385,9,10,10,30,+ 8 %,10
"fut.lambda[43,13]",1.13636103654078,1.08096214519374,1.17482908334208,43,13,8,10,+ 10 %,10
"fut.lambda[16,10]",1.13640519199262,1.08084648587061,1.17374270845928,16,10,13,10,+ 8 %,10
"fut.lambda[38,13]",1.13643919352758,1.08155298268187,1.17451255664271,38,13,6,20,+ 10 %,10
"fut.lambda[19,14]",1.13645585092781,1.08008422191367,1.17521932986632,19,14,14,10,+ 10 %,15
"fut.lambda[20,9]",1.13652702923202,1.08259545459649,1.17568877884333,20,9,14,20,+ 6 %,5
"fut.lambda[8,14]",1.1365737034254,1.08351458062945,1.17459528358412,8,14,10,20,+ 10 %,15
"fut.lambda[19,10]",1.13658094968639,1.08039814541476,1.1753730765464,19,10,14,10,+ 8 %,10
"fut.lambda[26,15]",1.13659819623855,1.08127162528457,1.17393841595731,26,15,2,20,+ 10 %,5
"fut.lambda[21,11]",1.13674567358995,1.08288682921936,1.17360816175401,21,11,14,30,+ 8 %,15
"fut.lambda[11,10]",1.1367834432336,1.08254592990974,1.17497753626471,11,10,11,20,+ 8 %,10
"fut.lambda[11,14]",1.13682676977974,1.08183770643613,1.17520163276304,11,14,11,20,+ 10 %,15
"fut.lambda[39,13]",1.13697686585071,1.08349650145611,1.17409390631084,39,13,6,30,+ 10 %,10
"fut.lambda[39,12]",1.13697932802282,1.08372197527566,1.17496436533771,39,12,6,30,+ 8 %,5
"fut.lambda[22,10]",1.13698104527056,1.08311996511219,1.1753997589054,22,10,15,10,+ 8 %,10
"fut.lambda[30,15]",1.13703442922345,1.08248517423302,1.17522314555565,30,15,3,30,+ 10 %,5
"fut.lambda[18,9]",1.13728148704387,1.08379607696762,1.17429368284005,18,9,13,30,+ 6 %,5
"fut.lambda[9,14]",1.1373058139731,1.08248689833574,1.17419852701302,9,14,10,30,+ 10 %,15
"fut.lambda[24,11]",1.13731030185909,1.08328760069094,1.17429065114034,24,11,15,30,+ 8 %,15
"fut.lambda[29,15]",1.13738637749652,1.08224365990198,1.17486468927508,29,15,3,20,+ 10 %,5
"fut.lambda[41,12]",1.13748439212346,1.08510038328986,1.17509532804981,41,12,7,20,+ 8 %,5
"fut.lambda[46,13]",1.13750273942992,1.08195890492706,1.17490202350424,46,13,9,10,+ 10 %,10
"fut.lambda[31,15]",1.13756535211223,1.08318791469273,1.17590835576398,31,15,4,10,+ 10 %,5
"fut.lambda[12,14]",1.13761111374354,1.08259749078904,1.17684089037949,12,14,11,30,+ 10 %,15
"fut.lambda[42,13]",1.1376195000616,1.08374718739147,1.17582799762033,42,13,7,30,+ 10 %,10
"fut.lambda[46,12]",1.13763630233402,1.08196008119646,1.17552062764335,46,12,9,10,+ 8 %,5
"fut.lambda[42,12]",1.13769704067224,1.08493670579129,1.17600631109839,42,12,7,30,+ 8 %,5
"fut.lambda[21,9]",1.13771321791466,1.08412133544352,1.17498524897156,21,9,14,30,+ 6 %,5
"fut.lambda[14,10]",1.13772576400099,1.0843346561129,1.17547307676618,14,10,12,20,+ 8 %,10
"fut.lambda[23,9]",1.13776543170693,1.08311088249058,1.17550455290288,23,9,15,20,+ 6 %,5
"fut.lambda[22,14]",1.13778793303527,1.08337631713341,1.1753982906274,22,14,15,10,+ 10 %,15
"fut.lambda[10,13]",1.13784446340193,1.08287335351905,1.17763625967375,10,13,11,10,+ 10 %,10
"fut.lambda[12,10]",1.13784569106236,1.08394126114879,1.17496300769068,12,10,11,30,+ 8 %,10
"fut.lambda[7,13]",1.13784814776247,1.08141377962305,1.1766418590536,7,13,10,10,+ 10 %,10
"fut.lambda[34,15]",1.13795350955555,1.08260979373612,1.17667241422876,34,15,5,10,+ 10 %,5
"fut.lambda[41,13]",1.13796447303964,1.08248517423302,1.17536767500466,41,13,7,20,+ 10 %,10
"fut.lambda[7,12]",1.13800629625602,1.08411336299696,1.17699069864809,7,12,10,10,+ 8 %,5
"fut.lambda[24,9]",1.13813581656744,1.08485331628855,1.17609058171787,24,9,15,30,+ 6 %,5
"fut.lambda[32,15]",1.13818423637013,1.08311601427566,1.17682929703663,32,15,4,20,+ 10 %,5
"fut.lambda[14,14]",1.13819720943505,1.08237477392235,1.17520528876087,14,14,12,20,+ 10 %,15
"fut.lambda[44,13]",1.13830562702577,1.08567067308621,1.1758001656623,44,13,8,20,+ 10 %,10
"fut.lambda[44,12]",1.13833745202097,1.08174661306535,1.17506948035463,44,12,8,20,+ 8 %,5
"fut.lambda[33,15]",1.1383852721949,1.08371043448591,1.176202134822,33,15,4,30,+ 10 %,5
"fut.lambda[15,10]",1.13838886120255,1.08305876894004,1.17515955434916,15,10,12,30,+ 8 %,10
"fut.lambda[10,12]",1.13839420660201,1.08485571242964,1.17623507906235,10,12,11,10,+ 8 %,5
"fut.lambda[45,12]",1.13846537609693,1.08444935034798,1.17572772197484,45,12,8,30,+ 8 %,5
"fut.lambda[37,15]",1.13859588850643,1.08297002585626,1.17734053265013,37,15,6,10,+ 10 %,5
"fut.lambda[35,15]",1.13871419480791,1.08470592469844,1.17771863048539,35,15,5,20,+ 10 %,5
"fut.lambda[45,13]",1.13878052663718,1.08158564541571,1.17647403290783,45,13,8,30,+ 10 %,10
"fut.lambda[17,10]",1.13878863699621,1.08542584009555,1.17674659950318,17,10,13,20,+ 8 %,10
"fut.lambda[15,14]",1.13882076227299,1.08557746876248,1.17586636136987,15,14,12,30,+ 10 %,15
"fut.lambda[17,14]",1.13905333263092,1.08391394194158,1.17740594985236,17,14,13,20,+ 10 %,15
"fut.lambda[13,12]",1.13913716526827,1.0849833321681,1.17758176959502,13,12,12,10,+ 8 %,5
"fut.lambda[40,15]",1.13926606940519,1.08441172954913,1.17841219824117,40,15,7,10,+ 10 %,5
"fut.lambda[47,12]",1.13931121850846,1.08594438875677,1.17753446633691,47,12,9,20,+ 8 %,5
"fut.lambda[13,13]",1.13937056114371,1.08310580567461,1.17813543488561,13,13,12,10,+ 10 %,10
"fut.lambda[16,12]",1.13950277125054,1.08352006519141,1.17908075581412,16,12,13,10,+ 8 %,5
"fut.lambda[36,15]",1.13962707860906,1.08660757722822,1.17681441826417,36,15,5,30,+ 10 %,5
"fut.lambda[20,10]",1.13963287385425,1.08557428726441,1.1773832543009,20,10,14,20,+ 8 %,10
"fut.lambda[48,12]",1.13964131988023,1.08418841077699,1.17715152222827,48,12,9,30,+ 8 %,5
"fut.lambda[18,10]",1.13964923941956,1.08515793463593,1.17673253382133,18,10,13,30,+ 8 %,10
"fut.lambda[47,13]",1.13965773293662,1.08557435448775,1.177344645844,47,13,9,20,+ 10 %,10
"fut.lambda[18,14]",1.13968404591189,1.08602927184973,1.17677130205142,18,14,13,30,+ 10 %,15
"fut.lambda[43,15]",1.13970609825567,1.08369923330282,1.17844500887685,43,15,8,10,+ 10 %,5
"fut.lambda[20,14]",1.13986853767477,1.08333016932014,1.17803698741339,20,14,14,20,+ 10 %,15
"fut.lambda[8,12]",1.1399217173495,1.08441670433119,1.17800403058685,8,12,10,20,+ 8 %,5
"fut.lambda[48,13]",1.13992613595378,1.08434054534746,1.17649404663298,48,13,9,30,+ 10 %,10
"fut.lambda[39,15]",1.13998545012895,1.08381509487014,1.1787744582384,39,15,6,30,+ 10 %,5
"fut.lambda[8,13]",1.13999731646799,1.08536227698875,1.17853214573731,8,13,10,20,+ 10 %,10
"fut.lambda[38,15]",1.14001672459675,1.08519627998263,1.17887853960156,38,15,6,20,+ 10 %,5
"fut.lambda[16,13]",1.14016745022821,1.08598877785974,1.17805702455234,16,13,13,10,+ 10 %,10
"fut.lambda[21,10]",1.1402328879142,1.08611704880027,1.1783056593757,21,10,14,30,+ 8 %,10
"fut.lambda[19,13]",1.14026951999252,1.08616798694142,1.17984227805651,19,13,14,10,+ 10 %,10
"fut.lambda[19,12]",1.14038526656612,1.08464075159342,1.17913112519518,19,12,14,10,+ 8 %,5
"fut.lambda[24,10]",1.14056637344401,1.0854481639391,1.1787237063237,24,10,15,30,+ 8 %,10
"fut.lambda[23,10]",1.14058260521136,1.08617804180426,1.17760692849571,23,10,15,20,+ 8 %,10
"fut.lambda[46,15]",1.14058458511281,1.08660190335772,1.17991447316171,46,15,9,10,+ 10 %,5
"fut.lambda[9,13]",1.14058716934038,1.08565943262837,1.17846722010538,9,13,10,30,+ 10 %,10
"fut.lambda[9,12]",1.14061160845667,1.08420782958841,1.17783062657467,9,12,10,30,+ 8 %,5
"fut.lambda[11,12]",1.14066133277092,1.0868480437677,1.17897735136731,11,12,11,20,+ 8 %,5
"fut.lambda[11,13]",1.140869248056,1.08548845049174,1.17939299016867,11,13,11,20,+ 10 %,10
"fut.lambda[24,14]",1.1409488165901,1.0878208528287,1.17901837104742,24,14,15,30,+ 10 %,15
"fut.lambda[22,13]",1.14104967236637,1.08432348501877,1.18040887321228,22,13,15,10,+ 10 %,10
"fut.lambda[21,14]",1.14110119430063,1.0859209491636,1.17816165802872,21,14,14,30,+ 10 %,15
"fut.lambda[23,14]",1.14113228256517,1.08488279133239,1.17784946953573,23,14,15,20,+ 10 %,15
"fut.lambda[12,12]",1.14135660806007,1.0874361076464,1.17828352672256,12,12,11,30,+ 8 %,5
"fut.lambda[42,15]",1.14139765705891,1.08609350998991,1.179958096759,42,15,7,30,+ 10 %,5
"fut.lambda[10,15]",1.14149740836662,1.08614665074066,1.18151361471548,10,15,11,10,+ 10 %,5
"fut.lambda[41,15]",1.14159773433492,1.08614853960646,1.17936501042901,41,15,7,20,+ 10 %,5
"fut.lambda[15,12]",1.14170373598569,1.08901644591727,1.18024835652476,15,12,12,30,+ 8 %,5
"fut.lambda[12,13]",1.1418302796567,1.08566887387291,1.17943502359432,12,13,11,30,+ 10 %,10
"fut.lambda[14,13]",1.14183823818227,1.08696195246432,1.18057970102563,14,13,12,20,+ 10 %,10
"fut.lambda[44,15]",1.14185979483696,1.08661200748238,1.18054652074895,44,15,8,20,+ 10 %,5
"fut.lambda[45,15]",1.1419823806192,1.08830909755524,1.18066683085014,45,15,8,30,+ 10 %,5
"fut.lambda[22,12]",1.14204303472268,1.08598568408271,1.17922394279173,22,12,15,10,+ 8 %,5
"fut.lambda[7,15]",1.14209649192442,1.0842242925024,1.18027528196754,7,15,10,10,+ 10 %,5
"fut.lambda[47,15]",1.14230939172423,1.08740225181373,1.18110846455748,47,15,9,20,+ 10 %,5
"fut.lambda[14,12]",1.14237827795871,1.08430249655648,1.17914406672256,14,12,12,20,+ 8 %,5
"fut.lambda[17,12]",1.1424321176358,1.08686115645418,1.18055055205884,17,12,13,20,+ 8 %,5
"fut.lambda[15,13]",1.14245366686288,1.0879845447557,1.18136862556499,15,13,12,30,+ 10 %,10
"fut.lambda[48,15]",1.14249072995783,1.08834269883002,1.18169492274103,48,15,9,30,+ 10 %,5
"fut.lambda[17,13]",1.14249129384748,1.08600606776468,1.18082429778939,17,13,13,20,+ 10 %,10
"fut.lambda[18,12]",1.14282157860611,1.08882102303152,1.18129602406365,18,12,13,30,+ 8 %,5
"fut.lambda[13,15]",1.14310261037413,1.08685574026329,1.18157253951493,13,15,12,10,+ 10 %,5
"fut.lambda[20,12]",1.1431558159505,1.08943425299431,1.18149870020228,20,12,14,20,+ 8 %,5
"fut.lambda[16,15]",1.14352648713665,1.08807489337696,1.1831332007746,16,15,13,10,+ 10 %,5
"fut.lambda[18,13]",1.14381463466499,1.0890463670837,1.18148544769941,18,13,13,30,+ 10 %,10
"fut.lambda[9,15]",1.14388801891754,1.09070020879528,1.18258309255849,9,15,10,30,+ 10 %,5
"fut.lambda[20,13]",1.14394024088869,1.08843574726264,1.18085436738835,20,13,14,20,+ 10 %,10
"fut.lambda[23,12]",1.14397384263792,1.08941892878974,1.18338948996592,23,12,15,20,+ 8 %,5
"fut.lambda[8,15]",1.14409193092427,1.08879709910325,1.18213698333112,8,15,10,20,+ 10 %,5
"fut.lambda[21,12]",1.14412216129665,1.09092476358882,1.18122499788598,21,12,14,30,+ 8 %,5
"fut.lambda[23,13]",1.1442274471789,1.08987865127697,1.18389081269788,23,13,15,20,+ 10 %,10
"fut.lambda[21,13]",1.14431163810519,1.08882305669355,1.18172367334459,21,13,14,30,+ 10 %,10
"fut.lambda[19,15]",1.14442659048151,1.08703080992387,1.18324309158184,19,15,14,10,+ 10 %,5
"fut.lambda[24,12]",1.1445022169145,1.08996601150762,1.18276351307983,24,12,15,30,+ 8 %,5
"fut.lambda[22,15]",1.14476735011627,1.0879984468101,1.18449192141331,22,15,15,10,+ 10 %,5
"fut.lambda[11,15]",1.14484570699058,1.08888623448639,1.18257716803788,11,15,11,20,+ 10 %,5
"fut.lambda[12,15]",1.14526895821336,1.0896058756376,1.18337805733663,12,15,11,30,+ 10 %,5
"fut.lambda[24,13]",1.14531967459426,1.08858886959469,1.1839390813525,24,13,15,30,+ 10 %,10
"fut.lambda[14,15]",1.14535888075567,1.0871327003673,1.18339981835885,14,15,12,20,+ 10 %,5
"fut.lambda[15,15]",1.1459865229031,1.09081663083651,1.18382657895613,15,15,12,30,+ 10 %,5
"fut.lambda[17,15]",1.14611683168481,1.08979847362224,1.18502164753291,17,15,13,20,+ 10 %,5
"fut.lambda[20,15]",1.14664501397424,1.091056235878,1.18520621012326,20,15,14,20,+ 10 %,5
"fut.lambda[18,15]",1.14688158283809,1.09083742398229,1.18585939423255,18,15,13,30,+ 10 %,5
"fut.lambda[23,15]",1.14754357716603,1.09076342041405,1.18617780060841,23,15,15,20,+ 10 %,5
"fut.lambda[21,15]",1.14761344037024,1.09271802333385,1.18529921728136,21,15,14,30,+ 10 %,5
"fut.lambda[24,15]",1.14848152435768,1.0945867777048,1.18619623114427,24,15,15,30,+ 10 %,5
